Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36.0,233,1054,805.0,16,4,608,1042.0,3.0,43.0,4.0,1.0,259,1,457,2743.0,8269.0,1.0,1057,16,3,3,80,0,18.0,1,3,17.0,13,15,14
39.0,1237,1054,805.0,22,3,608,1043.0,4.0,82.0,3.0,3.0,145,1,457,10880.0,5083.0,1.0,413,13,3,3,80,0,21.0,2,3,19.5,6,2,8
33.0,1237,147,1038.0,8,1,608,1044.0,2.0,88.0,2.0,1.0,83,4,457,2342.0,21437.0,0.0,1057,19,3,4,80,0,3.0,2,2,2.0,2,2,2
45.0,1237,1054,1234.0,11,2,608,1045.0,4.0,90.0,3.0,4.0,102,4,692,17650.0,5404.0,3.0,1057,13,3,2,80,1,26.0,4,4,9.0,3,1,1
32.0,1237,147,1109.0,29,4,608,1046.0,4.0,69.0,3.0,1.0,259,3,457,4025.0,11135.0,9.0,1057,12,3,2,80,0,10.0,2,3,8.0,7,7,7
34.0,1237,1054,216.0,1,4,159,1047.0,2.0,75.0,4.0,2.0,326,4,321,9725.0,12278.0,0.0,1057,11,3,4,80,1,16.0,2,2,15.0,1,0,9
59.0,1237,1054,1089.0,1,2,132,1048.0,2.0,66.0,3.0,3.0,102,4,692,11904.0,11038.0,3.0,413,14,3,3,80,1,14.0,1,1,6.0,4,0,4
45.0,1237,1054,788.0,24,4,462,1049.0,2.0,36.0,3.0,1.0,52,2,457,2177.0,8318.0,1.0,1057,16,3,1,80,0,6.0,3,3,6.0,3,0,4
53.0,1237,269,124.0,2,3,159,1050.0,3.0,38.0,2.0,3.0,326,2,692,7525.0,23537.0,2.0,1057,12,3,1,80,1,30.0,2,3,15.0,7,6,12
36.0,233,1054,660.0,15,3,82,1052.0,1.0,81.0,3.0,2.0,259,3,321,4834.0,7858.0,7.0,1057,14,3,2,80,1,9.0,3,2,1.0,0,0,0
26.0,233,269,342.0,2,3,608,1053.0,1.0,57.0,3.0,1.0,292,1,692,2042.0,15346.0,6.0,413,14,3,2,80,1,6.0,2,3,3.0,2,1,2
34.0,1237,1054,1333.0,10,4,608,1055.0,3.0,87.0,3.0,1.0,83,3,692,2220.0,18410.0,1.0,413,19,3,4,80,1,1.0,2,3,1.0,1,0,0
28.0,1237,1054,1144.0,10,1,462,1056.0,4.0,74.0,3.0,1.0,83,2,692,1052.0,23384.0,1.0,1057,22,4,2,80,0,1.0,5,3,1.0,0,0,0
38.0,1237,269,1186.0,3,4,82,1060.0,3.0,44.0,3.0,1.0,292,3,692,2821.0,2997.0,3.0,1057,16,3,1,80,1,8.0,2,3,2.0,2,2,2
50.0,1237,1054,1464.0,2,4,462,1061.0,2.0,62.0,3.0,5.0,80,3,692,17948.0,12853.0,2.0,413,11,3,4,80,1,29.0,2,2,8.0,1,7,7
37.0,1237,1054,124.0,3,3,82,1062.0,4.0,35.0,3.0,2.0,131,2,457,4107.0,13848.0,3.0,1057,15,3,1,80,0,8.0,3,2,4.0,3,0,1
40.0,1237,1054,300.0,26,3,159,1066.0,3.0,74.0,3.0,2.0,326,1,692,8396.0,22217.0,1.0,1057,14,3,2,80,1,8.0,3,2,7.0,7,7,5
26.0,1237,269,921.0,1,1,462,1068.0,1.0,66.0,2.0,1.0,292,3,321,2007.0,25265.0,1.0,1057,13,3,3,80,2,5.0,5,3,5.0,3,1,3
46.0,1237,1054,430.0,1,4,462,1069.0,4.0,40.0,3.0,5.0,80,4,321,17948.0,21445.0,9.0,1057,17,3,4,80,2,23.0,0,3,2.0,2,2,2
54.0,1237,1054,1082.0,2,4,608,1070.0,3.0,41.0,2.0,3.0,326,3,692,10686.0,8392.0,6.0,1057,11,3,2,80,1,13.0,4,3,9.0,4,7,0
56.0,1237,269,1240.0,9,3,462,1071.0,1.0,63.0,3.0,1.0,292,3,692,2942.0,12154.0,2.0,1057,19,3,2,80,1,18.0,4,3,5.0,4,0,3
36.0,1237,1054,796.0,12,5,462,1073.0,4.0,51.0,2.0,3.0,145,4,457,8858.0,15669.0,0.0,1057,11,3,2,80,0,15.0,2,2,14.0,8,7,8
55.0,1237,147,444.0,2,1,462,1074.0,3.0,40.0,2.0,4.0,102,1,457,16756.0,17323.0,7.0,1057,15,3,2,80,0,30.75,3,4,9.0,7,6,2
43.0,1237,1054,415.0,25,3,462,1076.0,3.0,79.0,2.0,3.0,326,4,321,10798.0,5268.0,5.0,1057,13,3,3,80,1,18.0,5,3,1.0,0,0,0
20.0,233,269,769.0,9,3,159,1077.0,4.0,54.0,3.0,1.0,83,4,457,2323.0,17205.0,1.0,413,14,3,2,80,0,2.0,3,3,2.0,2,0,2
21.0,233,1054,1334.0,10,3,608,1079.0,3.0,36.0,2.0,1.0,259,1,457,1416.0,17258.0,1.0,1057,13,3,1,80,0,1.0,6,2,1.0,0,1,0
46.0,1237,1054,1003.0,8,4,608,1080.0,4.0,74.0,2.0,2.0,292,1,321,4615.0,21029.0,8.0,413,23,4,1,80,3,19.0,2,3,16.0,13,1,7
51.0,233,1054,1323.0,4,4,608,1081.0,1.0,34.0,3.0,1.0,292,3,692,2461.0,10332.0,9.0,413,12,3,3,80,3,18.0,2,4,10.0,0,2,7
28.0,233,147,1366.0,24,2,132,1082.0,2.0,72.0,2.0,3.0,131,1,457,8722.0,12355.0,1.0,1057,12,3,1,80,0,10.0,2,2,10.0,7,1,9
26.0,1237,1054,192.0,1,2,462,1083.0,1.0,59.0,2.0,1.0,259,1,692,3955.0,11141.0,1.0,1057,16,3,1,80,2,6.0,2,3,5.0,3,1,3
30.0,1237,1054,1176.0,20,3,82,1084.0,3.0,85.0,3.0,2.0,145,1,692,9957.0,9096.0,0.0,1057,15,3,3,80,1,7.0,1,2,6.0,2,0,2
41.0,1237,1054,509.0,7,2,132,1085.0,2.0,43.0,4.0,1.0,292,3,692,3376.0,18863.0,1.0,1057,13,3,3,80,0,10.0,3,3,10.0,6,0,8
38.0,1237,1054,330.0,17,1,608,1088.0,3.0,65.0,2.0,3.0,131,3,692,8823.0,24608.0,0.0,1057,18,3,1,80,1,20.0,4,2,19.0,9,1,9
40.0,1237,1054,1492.0,20,4,132,1092.0,1.0,61.0,3.0,3.0,131,4,692,10322.0,26542.0,4.0,1057,20,4,4,80,1,14.0,6,3,11.0,10,11,1
27.0,1237,147,1277.0,8,5,608,1094.0,1.0,87.0,1.0,1.0,259,3,692,4621.0,5869.0,1.0,1057,19,3,4,80,3,3.0,4,3,3.0,2,1,2
55.0,1237,269,1091.0,2,1,608,1096.0,4.0,65.0,3.0,3.0,145,2,692,10976.0,15813.0,3.0,1057,18,3,2,80,1,23.0,4,3,3.0,2,1,2
28.0,1237,1054,857.0,10,3,82,1097.0,3.0,59.0,3.0,2.0,292,3,457,3660.0,7909.0,3.0,1057,13,3,4,80,0,10.0,4,4,8.0,7,1,7
44.0,233,1054,1376.0,1,2,462,1098.0,2.0,91.0,2.0,3.0,52,1,692,10482.0,2326.0,9.0,1057,14,3,4,80,1,24.0,1,3,19.5,6,3,6
33.0,1237,1054,654.0,5,3,608,1099.0,4.0,34.0,2.0,3.0,131,4,321,7119.0,21214.0,4.0,1057,15,3,3,80,1,9.0,2,3,3.0,2,1,2
35.0,233,1054,1204.0,4,3,132,1100.0,4.0,86.0,3.0,3.0,326,1,457,9582.0,10333.0,0.0,413,22,4,1,80,0,9.0,2,3,8.0,7,4,7
33.0,233,269,827.0,29,4,462,1101.0,1.0,54.0,2.0,2.0,292,3,457,4508.0,3129.0,1.0,1057,22,4,2,80,0,14.0,4,3,13.0,7,3,8
28.0,1237,1054,895.0,15,2,608,1102.0,1.0,50.0,3.0,1.0,259,3,321,2207.0,22482.0,1.0,1057,16,3,4,80,1,4.0,5,2,4.0,2,2,2
34.0,1237,269,618.0,3,1,608,1103.0,1.0,45.0,3.0,2.0,131,4,457,7756.0,22266.0,0.0,1057,17,3,3,80,0,7.0,1,2,6.0,2,0,4
37.0,1237,1054,309.0,10,4,608,1105.0,4.0,88.0,2.0,2.0,326,4,321,6694.0,24223.0,2.0,413,14,3,3,80,3,8.0,5,3,1.0,0,0,0
25.0,233,1054,1219.0,4,1,132,1106.0,4.0,32.0,3.0,1.0,259,4,692,3691.0,4605.0,1.0,413,15,3,2,80,1,7.0,3,4,7.0,7,5,6
26.0,233,1054,1330.0,21,3,462,1107.0,1.0,37.0,3.0,1.0,259,3,321,2377.0,19373.0,1.0,1057,20,4,3,80,1,1.0,0,2,1.0,1,0,0
33.0,233,1054,1017.0,25,3,462,1108.0,1.0,55.0,2.0,1.0,292,2,457,2313.0,2993.0,4.0,413,20,4,2,80,0,5.0,0,3,2.0,2,2,2
42.0,1237,1054,469.0,2,2,462,1109.0,4.0,35.0,3.0,4.0,102,1,692,17665.0,14399.0,0.0,1057,17,3,4,80,1,23.0,3,3,19.5,6,13,7
28.0,233,269,1009.0,1,3,462,1111.0,1.0,45.0,2.0,1.0,259,2,321,2596.0,7160.0,1.0,1057,15,3,1,80,2,1.0,2,3,1.0,0,0,0
50.0,233,269,959.0,1,4,82,1113.0,4.0,81.0,3.0,2.0,326,3,457,4728.0,17251.0,3.0,413,14,3,4,80,0,5.0,4,3,0.0,0,0,0
33.0,1237,269,970.0,7,3,608,1114.0,4.0,30.0,3.0,2.0,326,2,692,4302.0,13401.0,0.0,1057,17,3,3,80,1,4.0,3,3,3.0,2,0,2
34.0,1237,147,697.0,3,4,608,1115.0,3.0,40.0,2.0,1.0,292,4,692,2979.0,22478.0,3.0,1057,17,3,4,80,3,6.0,2,3,0.0,0,0,0
48.0,1237,147,1262.0,1,4,462,1116.0,1.0,35.0,4.0,4.0,102,4,457,16885.0,16154.0,2.0,1057,22,4,3,80,0,27.0,3,2,5.0,4,2,1
45.0,1237,147,1050.0,9,4,608,1117.0,2.0,65.0,2.0,2.0,326,3,692,5593.0,17970.0,1.0,1057,13,3,4,80,1,15.0,2,3,15.0,10,4,12
52.0,1237,1054,994.0,7,4,608,1118.0,2.0,87.0,3.0,3.0,131,2,457,10445.0,15322.0,7.0,1057,19,3,4,80,0,18.0,4,3,8.0,6,4,0
38.0,1237,1054,770.0,10,4,159,1119.0,3.0,73.0,2.0,3.0,326,3,321,8740.0,5569.0,0.0,413,14,3,2,80,2,9.0,2,3,8.0,7,2,7
29.0,1237,1054,1107.0,28,4,608,1120.0,3.0,93.0,3.0,1.0,292,4,321,2514.0,26968.0,4.0,1057,22,4,1,80,1,11.0,1,3,7.0,5,1,7
28.0,1237,1054,950.0,3,3,462,1121.0,4.0,93.0,3.0,3.0,145,2,321,7655.0,8039.0,0.0,1057,17,3,2,80,3,10.0,3,2,9.0,7,1,7
46.0,1237,1054,406.0,3,1,159,1124.0,1.0,52.0,3.0,4.0,102,3,692,17465.0,15596.0,3.0,1057,12,3,4,80,1,23.0,3,3,12.0,9,4,9
38.0,1237,1054,130.0,2,2,159,1125.0,4.0,32.0,3.0,3.0,326,2,457,7351.0,20619.0,7.0,1057,16,3,3,80,0,10.0,2,3,1.0,0,0,0
43.0,1237,269,1082.0,27,3,608,1126.0,3.0,83.0,3.0,3.0,145,1,692,10820.0,11535.0,8.0,1057,11,3,3,80,1,18.0,1,3,8.0,7,0,1
39.0,233,269,203.0,2,3,608,1127.0,1.0,84.0,3.0,4.0,131,4,321,12169.0,13547.0,7.0,1057,11,3,4,80,3,21.0,4,3,18.0,7,11,5
40.0,1237,1054,1308.0,14,3,462,1128.0,3.0,44.0,2.0,5.0,80,3,457,17948.0,17544.0,1.0,1057,14,3,1,80,0,21.0,2,4,19.5,7,4,9
21.0,1237,1054,984.0,1,1,132,1131.0,4.0,70.0,2.0,1.0,292,2,457,2070.0,25326.0,1.0,413,11,3,3,80,0,2.0,6,4,2.0,2,2,2
39.0,1237,147,439.0,9,3,608,1132.0,3.0,70.0,3.0,2.0,259,2,457,6782.0,8770.0,9.0,1057,15,3,3,80,0,9.0,2,2,5.0,4,0,3
36.0,1237,147,217.0,18,4,608,1133.0,1.0,78.0,3.0,2.0,145,4,457,7779.0,23238.0,2.0,1057,20,4,1,80,0,18.0,0,3,11.0,9,0,9
31.0,1237,269,793.0,20,3,608,1135.0,3.0,67.0,4.0,1.0,83,4,692,2791.0,21981.0,0.0,1057,12,3,1,80,1,3.0,4,3,2.0,2,2,2
28.0,1237,1054,1451.0,2,1,608,1136.0,1.0,67.0,2.0,1.0,292,2,692,3201.0,19911.0,0.0,1057,17,3,1,80,0,6.0,2,1,5.0,3,0,4
35.0,1237,269,1182.0,11,2,159,1137.0,4.0,54.0,3.0,2.0,326,4,321,4968.0,18500.0,1.0,1057,11,3,4,80,1,5.0,3,3,5.0,2,0,2
49.0,1237,1054,174.0,8,4,132,1138.0,4.0,56.0,2.0,4.0,326,2,692,13120.0,11879.0,6.0,1057,17,3,2,80,1,22.0,3,3,9.0,8,2,3
34.0,1237,269,1003.0,2,2,608,1140.0,4.0,95.0,3.0,2.0,145,3,457,4033.0,15834.0,2.0,1057,11,3,4,80,0,5.0,3,2,3.0,2,0,2
29.0,1237,269,490.0,10,3,608,1143.0,4.0,61.0,3.0,1.0,292,2,321,3291.0,17940.0,0.0,1057,14,3,4,80,2,8.0,2,2,7.0,5,1,1
42.0,1237,1054,188.0,29,3,462,1148.0,2.0,56.0,1.0,2.0,259,4,457,4272.0,9558.0,4.0,1057,19,3,1,80,0,16.0,3,3,1.0,0,0,0
29.0,1237,1054,718.0,8,1,462,1150.0,2.0,79.0,2.0,2.0,145,4,692,5056.0,17689.0,1.0,413,15,3,3,80,1,10.0,2,2,10.0,7,1,2
38.0,1237,1054,433.0,1,3,27,1152.0,3.0,37.0,4.0,1.0,52,3,692,2844.0,6004.0,1.0,1057,13,3,4,80,1,7.0,2,4,7.0,6,5,0
28.0,1237,269,773.0,6,3,608,1154.0,3.0,39.0,2.0,1.0,292,3,321,2703.0,22088.0,1.0,413,14,3,4,80,1,3.0,2,3,3.0,1,0,2
18.0,233,147,247.0,8,1,462,1156.0,3.0,80.0,3.0,1.0,259,3,457,1904.0,13556.0,1.0,1057,12,3,4,80,0,0.0,0,3,0.0,0,0,0
33.0,233,1054,603.0,9,4,159,1157.0,1.0,77.0,3.0,2.0,326,1,457,8224.0,18385.0,0.0,413,17,3,1,80,0,6.0,3,3,5.0,2,0,3
41.0,1237,1054,167.0,12,4,608,1158.0,2.0,46.0,3.0,1.0,259,4,692,4766.0,9051.0,3.0,413,11,3,1,80,1,6.0,4,3,1.0,0,0,0
31.0,233,269,874.0,15,3,462,1160.0,3.0,72.0,3.0,1.0,259,3,692,2610.0,6233.0,1.0,1057,12,3,3,80,1,2.0,5,2,2.0,2,2,2
37.0,1237,1054,367.0,25,2,462,1161.0,3.0,52.0,2.0,2.0,131,4,321,5731.0,17171.0,7.0,1057,13,3,3,80,2,9.0,2,3,6.0,2,1,3
27.0,1237,1054,199.0,6,3,608,1162.0,4.0,55.0,2.0,1.0,292,3,692,2539.0,7950.0,1.0,1057,13,3,3,80,1,4.0,0,3,4.0,2,2,2
34.0,1237,1054,1400.0,9,1,608,1163.0,2.0,70.0,3.0,2.0,326,3,692,5714.0,5829.0,1.0,1057,20,4,1,80,0,6.0,3,2,6.0,5,1,3
35.0,1237,1054,528.0,8,4,132,1164.0,3.0,100.0,3.0,1.0,52,3,457,4323.0,7108.0,1.0,1057,17,3,2,80,0,6.0,2,1,5.0,4,1,4
29.0,233,1054,408.0,23,1,608,1165.0,4.0,45.0,2.0,3.0,326,1,692,7336.0,11162.0,1.0,1057,13,3,1,80,1,11.0,3,1,11.0,8,3,10
40.0,1237,269,593.0,9,4,462,1166.0,2.0,88.0,3.0,3.0,80,3,457,13499.0,13782.0,9.0,1057,17,3,3,80,0,20.0,3,2,18.0,7,2,13
42.0,233,269,481.0,12,3,608,1167.0,3.0,44.0,3.0,4.0,326,1,457,13758.0,2447.0,0.0,413,12,3,2,80,0,22.0,2,2,19.5,9,13,14
42.0,1237,1054,647.0,4,4,159,1171.0,2.0,45.0,3.0,2.0,326,1,457,5155.0,2253.0,7.0,1057,13,3,4,80,0,9.0,3,4,6.0,4,1,5
35.0,1237,1054,982.0,1,4,462,1172.0,4.0,58.0,2.0,1.0,259,3,692,2258.0,16340.0,6.0,1057,12,3,2,80,1,10.0,2,3,8.0,0,1,7
24.0,1237,1054,477.0,24,3,462,1173.0,4.0,49.0,3.0,1.0,259,2,457,3597.0,6409.0,8.0,1057,22,4,4,80,0,6.0,2,3,4.0,3,1,2
28.0,233,1054,1485.0,12,1,608,1175.0,3.0,79.0,3.0,1.0,259,4,692,2515.0,22955.0,1.0,413,11,3,4,80,0,1.0,4,2,1.0,1,0,0
26.0,1237,1054,1384.0,3,4,462,1177.0,1.0,82.0,4.0,1.0,259,4,692,4420.0,13421.0,1.0,1057,22,4,2,80,1,8.0,2,3,8.0,7,0,7
30.0,1237,1054,852.0,10,3,159,1179.0,3.0,72.0,2.0,2.0,326,3,692,6578.0,2706.0,1.0,1057,18,3,1,80,1,10.0,3,3,10.0,3,1,4
40.0,1237,269,902.0,26,2,462,1180.0,3.0,92.0,2.0,2.0,292,4,692,4422.0,21203.0,3.0,413,13,3,4,80,1,16.0,3,1,1.0,1,0,0
35.0,1237,1054,819.0,2,3,608,1182.0,3.0,44.0,2.0,3.0,145,2,321,10274.0,19588.0,2.0,1057,18,3,2,80,1,15.0,2,4,7.0,7,6,4
34.0,1237,269,669.0,1,3,462,1184.0,4.0,97.0,2.0,2.0,131,1,457,5343.0,25755.0,0.0,1057,20,4,3,80,0,14.0,3,3,13.0,9,4,9
35.0,1237,269,636.0,4,4,82,1185.0,4.0,47.0,2.0,1.0,259,4,692,2376.0,26537.0,1.0,1057,13,3,2,80,1,2.0,2,4,2.0,2,2,2
43.0,233,1054,1372.0,9,3,159,1188.0,1.0,85.0,1.0,2.0,326,3,457,5346.0,9489.0,8.0,1057,13,3,2,80,0,7.0,2,2,4.0,3,1,3
32.0,1237,147,862.0,2,1,608,1190.0,3.0,76.0,3.0,1.0,83,1,321,2827.0,14947.0,1.0,1057,12,3,3,80,3,1.0,3,3,1.0,0,0,0
56.0,1237,1054,718.0,4,4,132,1191.0,4.0,92.0,3.0,5.0,102,1,321,17948.0,18575.0,4.0,1057,13,3,4,80,1,28.0,2,3,5.0,2,4,2
29.0,1237,1054,1401.0,6,1,462,1192.0,2.0,54.0,3.0,1.0,259,4,692,3131.0,26342.0,1.0,1057,13,3,1,80,1,10.0,5,3,10.0,8,0,8
19.0,1237,1054,645.0,9,2,608,1193.0,3.0,54.0,3.0,1.0,292,1,457,2552.0,7172.0,1.0,1057,25,4,3,80,0,1.0,4,3,1.0,1,0,0
45.0,1237,1054,1457.0,7,3,462,1195.0,1.0,83.0,3.0,1.0,292,3,692,4477.0,20100.0,4.0,413,19,3,3,80,1,7.0,2,2,3.0,2,0,2
37.0,1237,1054,977.0,1,3,608,1196.0,4.0,56.0,2.0,2.0,145,4,692,6474.0,9961.0,1.0,1057,13,3,2,80,1,14.0,2,2,14.0,8,3,11
20.0,1237,1054,805.0,3,3,608,1198.0,1.0,87.0,2.0,1.0,259,3,457,3033.0,12828.0,1.0,1057,12,3,1,80,0,2.0,2,2,2.0,2,1,2
44.0,233,1054,1097.0,10,4,608,1200.0,3.0,96.0,3.0,1.0,292,3,457,2936.0,10826.0,1.0,413,11,3,3,80,0,6.0,4,3,6.0,4,0,2
53.0,1237,1054,1223.0,7,2,462,1201.0,4.0,50.0,3.0,5.0,102,3,321,17948.0,18640.0,3.0,1057,18,3,2,80,1,26.0,6,3,7.0,7,4,7
29.0,1237,1054,942.0,15,1,608,1202.0,2.0,69.0,1.0,1.0,292,4,692,2168.0,26933.0,0.0,413,18,3,1,80,1,6.0,2,2,5.0,4,1,3
22.0,233,269,1256.0,3,4,608,1203.0,3.0,48.0,2.0,1.0,292,4,692,2853.0,4223.0,0.0,413,11,3,2,80,1,1.0,5,3,0.0,0,0,0
46.0,1237,1054,1402.0,2,3,159,1204.0,3.0,69.0,3.0,4.0,102,1,692,17048.0,24097.0,8.0,1057,23,4,1,80,0,28.0,2,3,19.5,15,15,9
44.0,1237,147,111.0,17,3,608,1206.0,4.0,74.0,1.0,1.0,292,3,457,2290.0,4279.0,2.0,1057,13,3,4,80,0,6.0,3,3,0.0,0,0,0
33.0,1237,1054,147.0,2,3,27,1207.0,2.0,99.0,3.0,1.0,52,3,692,3600.0,8429.0,1.0,1057,13,3,4,80,1,5.0,2,3,5.0,4,1,4
41.0,233,147,906.0,5,2,608,1210.0,1.0,95.0,2.0,1.0,292,1,321,2107.0,20293.0,6.0,1057,17,3,1,80,1,5.0,2,1,1.0,0,0,0
30.0,1237,1054,1329.0,29,4,608,1211.0,3.0,61.0,3.0,2.0,326,1,321,4115.0,13192.0,8.0,1057,19,3,3,80,3,8.0,3,3,4.0,3,0,3
40.0,1237,269,1184.0,2,4,462,1212.0,2.0,62.0,3.0,2.0,326,2,692,4327.0,25440.0,5.0,1057,12,3,4,80,3,5.0,2,3,0.0,0,0,0
50.0,1237,269,1421.0,2,3,462,1215.0,4.0,30.0,3.0,4.0,102,1,692,17856.0,9490.0,2.0,1057,22,4,3,80,1,30.75,3,3,2.0,2,2,2
28.0,1237,1054,1179.0,19,4,462,1216.0,4.0,78.0,2.0,1.0,259,1,692,3196.0,12449.0,1.0,1057,12,3,3,80,3,6.0,2,3,6.0,5,3,3
46.0,1237,1054,1450.0,15,2,608,1217.0,4.0,52.0,3.0,5.0,80,2,692,17948.0,10849.0,5.0,1057,11,3,1,80,1,25.0,2,3,4.0,2,0,3
35.0,1237,1054,1361.0,17,4,608,1218.0,3.0,94.0,3.0,2.0,326,1,692,8966.0,21026.0,3.0,413,15,3,4,80,3,15.0,2,3,7.0,7,1,7
24.0,233,1054,984.0,17,2,608,1219.0,4.0,97.0,3.0,1.0,259,2,692,2210.0,3372.0,1.0,1057,13,3,1,80,1,1.0,3,1,1.0,0,0,0
33.0,1237,269,1146.0,25,3,462,1220.0,2.0,82.0,3.0,2.0,326,3,692,4539.0,4905.0,1.0,1057,12,3,1,80,1,10.0,3,2,10.0,7,0,1
36.0,1237,1054,917.0,6,4,608,1221.0,3.0,60.0,1.0,1.0,259,3,321,2741.0,6865.0,1.0,1057,14,3,3,80,1,7.0,4,3,7.0,7,1,7
30.0,1237,1054,853.0,7,4,608,1224.0,3.0,49.0,3.0,2.0,259,3,321,3491.0,11309.0,1.0,1057,13,3,1,80,3,10.0,4,2,10.0,7,8,9
44.0,1237,1054,200.0,29,4,82,1225.0,4.0,32.0,3.0,2.0,292,4,457,4541.0,7744.0,1.0,1057,25,4,2,80,0,20.0,3,3,19.5,11,13,17
20.0,1237,1054,654.0,21,3,159,1226.0,3.0,43.0,4.0,1.0,83,4,457,2678.0,5050.0,1.0,1057,17,3,4,80,0,2.0,2,3,2.0,1,2,2
46.0,1237,1054,150.0,2,4,132,1228.0,4.0,60.0,3.0,2.0,145,4,321,7379.0,17433.0,2.0,1057,11,3,3,80,1,12.0,3,2,6.0,3,1,4
42.0,1237,147,179.0,2,5,462,1231.0,4.0,79.0,4.0,2.0,52,1,692,6272.0,12858.0,7.0,1057,16,3,1,80,1,10.0,3,4,4.0,3,0,3
60.0,1237,1054,696.0,7,4,159,1233.0,2.0,52.0,4.0,2.0,326,4,321,5220.0,10893.0,0.0,413,18,3,2,80,1,12.0,3,3,11.0,7,1,9
32.0,1237,269,116.0,13,3,82,1234.0,3.0,77.0,2.0,1.0,259,2,692,2743.0,7331.0,1.0,1057,20,4,3,80,1,2.0,2,3,2.0,2,2,2
32.0,1237,269,1316.0,2,2,608,1235.0,4.0,38.0,3.0,2.0,292,3,457,4998.0,2338.0,4.0,413,14,3,4,80,0,10.0,2,3,8.0,7,0,7
36.0,1237,1054,363.0,1,3,132,1237.0,3.0,77.0,1.0,3.0,145,1,321,10252.0,4235.0,2.0,413,21,4,3,80,1,17.0,2,3,7.0,7,7,7
33.0,1237,1054,117.0,9,3,462,1238.0,1.0,60.0,3.0,1.0,292,4,692,2781.0,6311.0,0.0,1057,13,3,2,80,1,15.0,5,3,14.0,10,4,10
40.0,1237,1054,107.0,10,3,132,1239.0,2.0,84.0,2.0,2.0,326,2,321,6852.0,11591.0,7.0,1057,12,3,2,80,1,7.0,2,4,5.0,1,1,3
25.0,1237,1054,1356.0,10,4,608,1240.0,3.0,57.0,3.0,2.0,326,4,457,4950.0,20623.0,0.0,1057,14,3,2,80,0,5.0,4,3,4.0,3,1,1
30.0,1237,1054,1465.0,1,3,462,1241.0,4.0,63.0,3.0,1.0,292,2,692,3579.0,9369.0,0.0,413,21,4,1,80,1,12.0,2,3,11.0,9,5,7
42.0,1237,269,458.0,26,5,462,1242.0,1.0,60.0,3.0,3.0,80,1,692,13191.0,23281.0,3.0,413,17,3,3,80,0,20.0,6,3,1.0,0,0,0
35.0,1237,147,1212.0,8,2,159,1243.0,3.0,78.0,2.0,3.0,326,4,692,10377.0,13755.0,4.0,413,11,3,2,80,1,16.0,6,2,13.0,2,4,12
27.0,1237,1054,1103.0,14,3,608,1244.0,1.0,42.0,3.0,1.0,292,1,692,2235.0,14377.0,1.0,413,14,3,4,80,2,9.0,3,2,9.0,7,6,8
54.0,1237,269,966.0,1,4,608,1245.0,4.0,53.0,3.0,3.0,145,3,321,10502.0,9659.0,7.0,1057,17,3,1,80,1,30.75,2,1,5.0,4,1,4
44.0,1237,1054,1117.0,2,1,608,1246.0,1.0,72.0,4.0,1.0,292,4,692,2011.0,19982.0,1.0,1057,13,3,4,80,1,10.0,5,3,10.0,5,7,7
19.0,233,147,504.0,10,3,462,1248.0,1.0,96.0,2.0,1.0,292,2,457,1859.0,6148.0,1.0,413,25,4,2,80,0,1.0,2,4,1.0,1,0,0
29.0,1237,1054,1010.0,1,3,608,1249.0,1.0,97.0,3.0,1.0,292,4,321,3760.0,5598.0,1.0,1057,15,3,1,80,3,3.0,5,3,3.0,2,1,2
54.0,1237,1054,685.0,3,3,608,1250.0,4.0,85.0,3.0,4.0,80,4,692,17779.0,23474.0,3.0,1057,14,3,1,80,0,30.75,2,3,10.0,9,0,9
31.0,1237,1054,1332.0,11,2,462,1251.0,3.0,80.0,3.0,2.0,131,1,692,6833.0,17089.0,1.0,413,12,3,4,80,0,6.0,2,2,6.0,5,0,1
31.0,1237,1054,1062.0,24,3,462,1252.0,3.0,96.0,2.0,2.0,131,1,457,6812.0,17198.0,1.0,1057,19,3,2,80,0,10.0,2,3,10.0,9,1,8
59.0,1237,1054,326.0,3,3,608,1254.0,3.0,48.0,2.0,2.0,326,4,457,5171.0,16490.0,5.0,1057,17,3,4,80,0,13.0,2,3,6.0,1,0,5
43.0,1237,1054,920.0,3,3,608,1255.0,3.0,96.0,1.0,5.0,80,4,692,17948.0,18625.0,3.0,1057,14,3,2,80,1,25.0,2,3,8.0,7,0,7
49.0,1237,1054,1098.0,4,2,462,1256.0,1.0,85.0,2.0,5.0,102,3,692,17948.0,12124.0,2.0,1057,13,3,3,80,1,23.0,2,4,1.0,0,0,0
36.0,1237,269,469.0,3,3,132,1257.0,3.0,46.0,3.0,1.0,292,2,692,3692.0,9256.0,1.0,1057,12,3,3,80,0,12.0,2,2,11.0,10,0,7
